DATETIME,Level
2017-09-10T00:15:00,2066.055933
2017-09-10T00:16:00,2072.120825
2017-09-10T00:17:00,2076.834151
2017-09-10T00:18:00,2080.291077
2017-09-10T00:19:00,2083.526074
2017-09-10T00:20:00,2084.863599
2017-09-10T00:21:00,2085.662557
2017-09-10T00:22:00,2089.355611
2017-09-10T00:23:00,2091.501326
2017-09-10T00:24:00,2095.326162
2017-09-10T00:25:00,2101.636121
2017-09-10T00:26:00,2106.002669
2017-09-10T00:27:00,2110.720083
2017-09-10T00:28:00,2112.927002
2017-09-10T00:29:00,2116.160327
2017-09-10T00:30:00,2121.08197
2017-09-10T00:31:00,2123.689893
2017-09-10T00:32:00,2130.081421
2017-09-10T00:33:00,2133.498088
2017-09-10T00:34:00,2134.030762
2017-09-10T00:35:00,2138.040649
2017-09-10T00:36:00,2142.87937
2017-09-10T00:37:00,2148.75824
2017-09-10T00:38:00,2154.45636
2017-09-10T00:39:00,2158.194775
2017-09-10T00:40:00,2161.978365
2017-09-10T00:41:00,2164.068587
2017-09-10T00:42:00,2167.868421
2017-09-10T00:43:00,2169.445085
2017-09-10T00:44:00,2172.319336
2017-09-10T00:45:00,2177.243604
2017-09-10T00:46:00,2180.640332
2017-09-10T00:47:00,2183.896265
2017-09-10T00:48:00,2186.609863
2017-09-10T00:49:00,2190.468783
2017-09-10T00:50:00,2194.930664
2017-09-10T00:51:00,2199.694092
2017-09-10T00:52:00,2203.54318
2017-09-10T00:53:00,2206.085693
2017-09-10T00:54:00,2209.582813
2017-09-10T00:55:00,2213.039811
2017-09-10T00:56:00,2216.372119
2017-09-10T00:57:00,2220.074475
2017-09-10T00:58:00,2228.435465
2017-09-10T00:59:00,2228.817383
2017-09-10T01:00:00,2232.284717
2017-09-10T01:01:00,2234.937866
2017-09-10T01:02:00,2240.81668
2017-09-10T01:03:00,2244.419385
2017-09-10T01:04:00,2248.643213
2017-09-10T01:05:00,2253.277995
2017-09-10T01:06:00,2255.287988
2017-09-10T01:07:00,2258.182139
2017-09-10T01:08:00,2263.850098
2017-09-10T01:09:00,2269.168311
2017-09-10T01:10:00,2275.065234
2017-09-10T01:11:00,2278.361491
2017-09-10T01:12:00,2281.915332
2017-09-10T01:13:00,2285.255615
2017-09-10T01:14:00,2288.029264
2017-09-10T01:15:00,2290.802881
2017-09-10T01:16:00,2294.999424
2017-09-10T01:17:00,2298.67168
2017-09-10T01:18:00,2300.555969
2017-09-10T01:19:00,2306.624707
2017-09-10T01:20:00,2310.097925
2017-09-10T01:21:00,2313.293652
2017-09-10T01:22:00,2317.815853
2017-09-10T01:23:00,2320.47889
2017-09-10T01:24:00,2325.473633
2017-09-10T01:25:00,2328.006055
2017-09-10T01:26:00,2331.382617
2017-09-10T01:27:00,2335.78444
2017-09-10T01:28:00,2336.467627
2017-09-10T01:29:00,2341.150708
2017-09-10T01:30:00,2347.240918
2017-09-10T01:31:00,2351.485791
2017-09-10T01:32:00,2356.556689
2017-09-10T01:33:00,2361.274976
2017-09-10T01:34:00,2363.953166
2017-09-10T01:35:00,2368.284424
2017-09-10T01:36:00,2370.952576
2017-09-10T01:37:00,2374.072839
2017-09-10T01:38:00,2377.73897
2017-09-10T01:39:00,2380.806238
2017-09-10T01:40:00,2384.353662
2017-09-10T01:41:00,2389.37312
2017-09-10T01:42:00,2394.905664
2017-09-10T01:43:00,2405.163556
2017-09-10T01:44:00,2411.66814
2017-09-10T01:45:00,2416.451628
2017-09-10T01:46:00,2421.345703
2017-09-10T01:47:00,2430.390405
2017-09-10T01:48:00,2439.532825
2017-09-10T01:49:00,2445.962105
2017-09-10T01:50:00,2449.768219
2017-09-10T01:51:00,2454.22254
2017-09-10T01:52:00,2460.388159
2017-09-10T01:53:00,2464.699308
2017-09-10T01:54:00,2472.673657
2017-09-10T01:55:00,2482.09505
2017-09-10T01:56:00,2488.29957
2017-09-10T01:57:00,2492.707166
2017-09-10T01:58:00,2497.184167
2017-09-10T01:59:00,2503.57583
2017-09-10T02:00:00,2509.861829
2017-09-10T02:01:00,2516.223039
2017-09-10T02:02:00,2522.011731
2017-09-10T02:03:00,2529.428113
2017-09-10T02:04:00,2535.171582
2017-09-10T02:05:00,2539.961968
2017-09-10T02:06:00,2543.085449
2017-09-10T02:07:00,2547.29611
2017-09-10T02:08:00,2555.446289
2017-09-10T02:09:00,2564.724408
2017-09-10T02:10:00,2570.656323
2017-09-10T02:11:00,2574.289111
2017-09-10T02:12:00,2579.896615
2017-09-10T02:13:00,2586.167611
2017-09-10T02:14:00,2589.845825
2017-09-10T02:15:00,2597.021172
2017-09-10T02:16:00,2604.709009
2017-09-10T02:17:00,2611.492173
2017-09-10T02:18:00,2617.612549
2017-09-10T02:19:00,2623.923503
2017-09-10T02:20:00,2630.707161
2017-09-10T02:21:00,2639.545496
2017-09-10T02:22:00,2645.786316
2017-09-10T02:23:00,2652.207837
2017-09-10T02:24:00,2657.604521
2017-09-10T02:25:00,2664.794824
2017-09-10T02:26:00,2670.070801
2017-09-10T02:27:00,2675.286499
2017-09-10T02:28:00,2682.351489
2017-09-10T02:29:00,2690.225171
2017-09-10T02:30:00,2695.335454
2017-09-10T02:31:00,2700.792212
2017-09-10T02:32:00,2707.354492
2017-09-10T02:33:00,2712.580322
2017-09-10T02:34:00,2722.529053
2017-09-10T02:35:00,2728.558838
2017-09-10T02:36:00,2736.095947
2017-09-10T02:37:00,2740.970215
2017-09-10T02:38:00,2747.250977
2017-09-10T02:39:00,2750.265869
2017-09-10T02:40:00,2760.275098
2017-09-10T02:41:00,2768.65625
2017-09-10T02:42:00,2775.389567
2017-09-10T02:43:00,2780.474512
2017-09-10T02:44:00,2787.650146
2017-09-10T02:45:00,2792.071859
2017-09-10T02:46:00,2798.654175
2017-09-10T02:47:00,2806.492798
2017-09-10T02:48:00,2812.854053
2017-09-10T02:49:00,2819.657633
2017-09-10T02:50:00,2822.471436
2017-09-10T02:51:00,2828.048828
2017-09-10T02:52:00,2833.475464
2017-09-10T02:53:00,2842.52002
2017-09-10T02:54:00,2848.650553
2017-09-10T02:55:00,2856.991455
2017-09-10T02:56:00,2861.815186
2017-09-10T02:57:00,2866.237061
2017-09-10T02:58:00,2870.859741
2017-09-10T02:59:00,2878.396973
2017-09-10T03:00:00,2884.728027
2017-09-10T03:01:00,2894.978516
2017-09-10T03:02:00,2900.907878
2017-09-10T03:03:00,2905.832194
2017-09-10T03:04:00,2911.861816
2017-09-10T03:05:00,2914.876709
2017-09-10T03:06:00,2922.413818
2017-09-10T03:07:00,2928.292603
2017-09-10T03:08:00,2937.387533
2017-09-10T03:09:00,2941.527734
2017-09-10T03:10:00,2945.175781
2017-09-10T03:11:00,2950.85376
2017-09-10T03:12:00,2955.67749
2017-09-10T03:13:00,2962.209961
2017-09-10T03:14:00,2968.541016
2017-09-10T03:15:00,2976.580648
2017-09-10T03:16:00,2982.40918
2017-09-10T03:17:00,2988.487148
2017-09-10T03:18:00,2994.010293
2017-09-10T03:19:00,3000.649032
2017-09-10T03:20:00,3007.123376
2017-09-10T03:21:00,3016.477002
2017-09-10T03:22:00,3024.353125
2017-09-10T03:23:00,3028.837891
2017-09-10T03:24:00,3034.596305
2017-09-10T03:25:00,3040.083374
2017-09-10T03:26:00,3045.540259
2017-09-10T03:27:00,3051.697955
2017-09-10T03:28:00,3059.498877
2017-09-10T03:29:00,3066.523438
2017-09-10T03:30:00,3072.57356
2017-09-10T03:31:00,3076.992767
2017-09-10T03:32:00,3080.904401
2017-09-10T03:33:00,3091.509174
2017-09-10T03:34:00,3097.97841
2017-09-10T03:35:00,3104.887467
2017-09-10T03:36:00,3111.511045
2017-09-10T03:37:00,3117.233154
2017-09-10T03:38:00,3122.006742
2017-09-10T03:39:00,3128.418245
2017-09-10T03:40:00,3139.613554
2017-09-10T03:41:00,3147.381826
2017-09-10T03:42:00,3151.662842
2017-09-10T03:43:00,3158.777832
2017-09-10T03:44:00,3165.184265
2017-09-10T03:45:00,3169.758213
2017-09-10T03:46:00,3178.781531
2017-09-10T03:47:00,3187.94646
2017-09-10T03:48:00,3193.614294
2017-09-10T03:49:00,3198.530861
2017-09-10T03:50:00,3201.287354
2017-09-10T03:51:00,3207.588257
2017-09-10T03:52:00,3212.671279
2017-09-10T03:53:00,3219.834834
2017-09-10T03:54:00,3226.823096
2017-09-10T03:55:00,3231.274984
2017-09-10T03:56:00,3237.706445
2017-09-10T03:57:00,3241.987451
2017-09-10T03:58:00,3246.690674
2017-09-10T03:59:00,3253.594836
2017-09-10T04:00:00,3260.880737
2017-09-10T04:01:00,3269.402474
2017-09-10T04:02:00,3274.306641
2017-09-10T04:03:00,3281.361572
2017-09-10T04:04:00,3287.367217
2017-09-10T04:05:00,3293.179834
2017-09-10T04:06:00,3298.033789
2017-09-10T04:07:00,3305.902474
2017-09-10T04:08:00,3313.891699
2017-09-10T04:09:00,3317.253223
2017-09-10T04:10:00,3320.95248
2017-09-10T04:11:00,3325.535117
2017-09-10T04:12:00,3329.900684
2017-09-10T04:13:00,3336.543245
2017-09-10T04:14:00,3342.216479
2017-09-10T04:15:00,3348.641074
2017-09-10T04:16:00,3356.793164
2017-09-10T04:17:00,3361.898112
2017-09-10T04:18:00,3365.928064
2017-09-10T04:19:00,3374.218887
2017-09-10T04:20:00,3381.092741
2017-09-10T04:21:00,3389.232959
2017-09-10T04:22:00,3396.709863
2017-09-10T04:23:00,3403.28208
2017-09-10T04:24:00,3406.17627
2017-09-10T04:25:00,3412.386784
2017-09-10T04:26:00,3419.200439
2017-09-10T04:27:00,3426.30568
2017-09-10T04:28:00,3434.521008
2017-09-10T04:29:00,3441.14882
2017-09-10T04:30:00,3445.158464
2017-09-10T04:31:00,3450.600134
2017-09-10T04:32:00,3456.494189
2017-09-10T04:33:00,3464.019248
2017-09-10T04:34:00,3470.115371
2017-09-10T04:35:00,3479.030212
2017-09-10T04:36:00,3484.3452
2017-09-10T04:37:00,3490.169976
2017-09-10T04:38:00,3497.480859
2017-09-10T04:39:00,3503.95394
2017-09-10T04:40:00,3512.856628
2017-09-10T04:41:00,3521.901532
2017-09-10T04:42:00,3527.307075
2017-09-10T04:43:00,3532.332666
2017-09-10T04:44:00,3540.186243
2017-09-10T04:45:00,3545.854102
2017-09-10T04:46:00,3554.235547
2017-09-10T04:47:00,3563.304341
2017-09-10T04:48:00,3569.123115
2017-09-10T04:49:00,3575.068229
2017-09-10T04:50:00,3579.419718
2017-09-10T04:51:00,3586.675269
2017-09-10T04:52:00,3594.996216
2017-09-10T04:53:00,3602.262207
2017-09-10T04:54:00,3605.724158
2017-09-10T04:55:00,3608.593262
2017-09-10T04:56:00,3616.793921
2017-09-10T04:57:00,3621.255778
2017-09-10T04:58:00,3626.983887
2017-09-10T04:59:00,3632.953174
2017-09-10T05:00:00,3639.826978
2017-09-10T05:01:00,3647.123174
2017-09-10T05:02:00,3650.740967
2017-09-10T05:03:00,3654.037158
2017-09-10T05:04:00,3659.52404
2017-09-10T05:05:00,3666.35751
2017-09-10T05:06:00,3672.618498
2017-09-10T05:07:00,3681.170719
2017-09-10T05:08:00,3690.416504
2017-09-10T05:09:00,3693.841396
2017-09-10T05:10:00,3700.998486
2017-09-10T05:11:00,3706.354704
2017-09-10T05:12:00,3715.137842
2017-09-10T05:13:00,3722.554688
2017-09-10T05:14:00,3729.428369
2017-09-10T05:15:00,3733.335605
2017-09-10T05:16:00,3736.754724
2017-09-10T05:17:00,3742.739111
2017-09-10T05:18:00,3748.271313
2017-09-10T05:19:00,3753.064795
2017-09-10T05:20:00,3759.998975
2017-09-10T05:21:00,3769.742979
2017-09-10T05:22:00,3775.299414
2017-09-10T05:23:00,3779.62561
2017-09-10T05:24:00,3785.396338
2017-09-10T05:25:00,3793.906038
2017-09-10T05:26:00,3801.463232
2017-09-10T05:27:00,3809.261426
2017-09-10T05:28:00,3815.110319
2017-09-10T05:29:00,3820.738298
2017-09-10T05:30:00,3827.772705
2017-09-10T05:31:00,3830.350439
2017-09-10T05:32:00,3835.973389
2017-09-10T05:33:00,3845.017871
2017-09-10T05:34:00,3853.640137
2017-09-10T05:35:00,3857.631768
2017-09-10T05:36:00,3862.202246
2017-09-10T05:37:00,3870.58374
2017-09-10T05:38:00,3875.106006
2017-09-10T05:39:00,3880.050146
2017-09-10T05:40:00,3888.913672
2017-09-10T05:41:00,3897.138408
2017-09-10T05:42:00,3902.179199
2017-09-10T05:43:00,3907.569785
2017-09-10T05:44:00,3913.153398
2017-09-10T05:45:00,3921.233154
2017-09-10T05:46:00,3928.589404
2017-09-10T05:47:00,3937.211646
2017-09-10T05:48:00,3942.337061
2017-09-10T05:49:00,3948.366911
2017-09-10T05:50:00,3952.969515
2017-09-10T05:51:00,3958.436328
2017-09-10T05:52:00,3965.99375
2017-09-10T05:53:00,3973.209131
2017-09-10T05:54:00,3977.912354
2017-09-10T05:55:00,3981.997375
2017-09-10T05:56:00,3986.594938
2017-09-10T05:57:00,3994.25293
2017-09-10T05:58:00,4000.664388
2017-09-10T05:59:00,4006.312427
2017-09-10T06:00:00,4017.52749
2017-09-10T06:01:00,4022.994303
2017-09-10T06:02:00,4027.325659
2017-09-10T06:03:00,4035.043579
2017-09-10T06:04:00,4041.877563
2017-09-10T06:05:00,4049.012553
2017-09-10T06:06:00,4057.353394
2017-09-10T06:07:00,4063.006531
2017-09-10T06:08:00,4066.850342
2017-09-10T06:09:00,4072.101176
2017-09-10T06:10:00,4075.342163
2017-09-10T06:11:00,4082.728353
2017-09-10T06:12:00,4089.511637
2017-09-10T06:13:00,4097.07428
2017-09-10T06:14:00,4102.124023
2017-09-10T06:15:00,4106.344727
2017-09-10T06:16:00,4114.635457
2017-09-10T06:17:00,4119.861003
2017-09-10T06:18:00,4124.836019
2017-09-10T06:19:00,4133.930786
2017-09-10T06:20:00,4140.827271
2017-09-10T06:21:00,4146.618368
2017-09-10T06:22:00,4151.115234
2017-09-10T06:23:00,4157.748047
2017-09-10T06:24:00,4164.456177
2017-09-10T06:25:00,4169.88269
2017-09-10T06:26:00,4179.907227
2017-09-10T06:27:00,4185.710693
2017-09-10T06:28:00,4190.233032
2017-09-10T06:29:00,4195.082113
2017-09-10T06:30:00,4202.443115
2017-09-10T06:31:00,4208.322083
2017-09-10T06:32:00,4217.743286
2017-09-10T06:33:00,4224.497021
2017-09-10T06:34:00,4228.748047
2017-09-10T06:35:00,4235.644165
2017-09-10T06:36:00,4239.752075
2017-09-10T06:37:00,4244.826742
2017-09-10T06:38:00,4254.223389
2017-09-10T06:39:00,4264.574463
2017-09-10T06:40:00,4268.958374
2017-09-10T06:41:00,4273.970459
2017-09-10T06:42:00,4278.115845
2017-09-10T06:43:00,4283.743978
2017-09-10T06:44:00,4288.894124
2017-09-10T06:45:00,4294.672607
2017-09-10T06:46:00,4305.17391
2017-09-10T06:47:00,4310.826599
2017-09-10T06:48:00,4316.47998
2017-09-10T06:49:00,4320.90153
2017-09-10T06:50:00,4327.534098
2017-09-10T06:51:00,4335.925171
2017-09-10T06:52:00,4342.859375
2017-09-10T06:53:00,4351.201172
2017-09-10T06:54:00,4357.180518
2017-09-10T06:55:00,4361.526896
2017-09-10T06:56:00,4363.461263
2017-09-10T06:57:00,4364.265137
2017-09-10T06:58:00,4366.526367
2017-09-10T06:59:00,4370.053857
2017-09-10T07:00:00,4374.440369
2017-09-10T07:01:00,4378.585938
2017-09-10T07:02:00,4382.731527
2017-09-10T07:03:00,4383.560384
2017-09-10T07:04:00,4388.208374
2017-09-10T07:05:00,4389.891439
2017-09-10T07:06:00,4391.876058
2017-09-10T07:07:00,4391.218115
2017-09-10T07:08:00,4395.468994
2017-09-10T07:09:00,4398.84541
2017-09-10T07:10:00,4400.35293
2017-09-10T07:11:00,4401.980859
2017-09-10T07:12:00,4404.895085
2017-09-10T07:13:00,4406.563232
2017-09-10T07:14:00,4407.82959
2017-09-10T07:15:00,4408.884814
2017-09-10T07:16:00,4411.447559
2017-09-10T07:17:00,4413.811465
2017-09-10T07:18:00,4417.447168
2017-09-10T07:19:00,4423.796309
2017-09-10T07:20:00,4429.340601
2017-09-10T07:21:00,4432.430664
2017-09-10T07:22:00,4433.154297
2017-09-10T07:23:00,4435.324772
2017-09-10T07:24:00,4436.00332
2017-09-10T07:25:00,4437.555908
2017-09-10T07:26:00,4438.279492
2017-09-10T07:27:00,4440.269141
2017-09-10T07:28:00,4443.465088
2017-09-10T07:29:00,4444.249023
2017-09-10T07:30:00,4446.9625
2017-09-10T07:31:00,4449.374382
2017-09-10T07:32:00,4453.99681
2017-09-10T07:33:00,4456.08724
2017-09-10T07:34:00,4456.730273
2017-09-10T07:35:00,4460.167188
2017-09-10T07:36:00,4461.614453
2017-09-10T07:37:00,4464.351758
2017-09-10T07:38:00,4469.573594
2017-09-10T07:39:00,4473.100732
2017-09-10T07:40:00,4475.893438
2017-09-10T07:41:00,4477.935482
2017-09-10T07:42:00,4479.884766
2017-09-10T07:43:00,4480.849479
2017-09-10T07:44:00,4483.11666
2017-09-10T07:45:00,4483.080599
2017-09-10T07:46:00,4484.105469
2017-09-10T07:47:00,4484.829004
2017-09-10T07:48:00,4488.157324
2017-09-10T07:49:00,4490.617432
2017-09-10T07:50:00,4495.803092
2017-09-10T07:51:00,4500.687207
2017-09-10T07:52:00,4503.400391
2017-09-10T07:53:00,4506.536133
2017-09-10T07:54:00,4507.938135
2017-09-10T07:55:00,4511.75166
2017-09-10T07:56:00,4513.289063
2017-09-10T07:57:00,4515.511649
2017-09-10T07:58:00,4516.02853
2017-09-10T07:59:00,4517.570313
2017-09-10T08:00:00,4521.951823
2017-09-10T08:01:00,4522.394043
2017-09-10T08:02:00,4525.710449
2017-09-10T08:03:00,4525.981738
2017-09-10T08:04:00,4528.42334
2017-09-10T08:05:00,4528.513867
2017-09-10T08:06:00,4531.739746
2017-09-10T08:07:00,4532.662295
2017-09-10T08:08:00,4534.77876
2017-09-10T08:09:00,4536.759619
2017-09-10T08:10:00,4539.518311
2017-09-10T08:11:00,4542.563184
2017-09-10T08:12:00,4545.306641
2017-09-10T08:13:00,4550.462061
2017-09-10T08:14:00,4553.814688
2017-09-10T08:15:00,4555.557129
2017-09-10T08:16:00,4557.728027
2017-09-10T08:17:00,4558.602246
2017-09-10T08:18:00,4560.250203
2017-09-10T08:19:00,4561.435986
2017-09-10T08:20:00,4563.395508
2017-09-10T08:21:00,4564.246006
2017-09-10T08:22:00,4566.294971
2017-09-10T08:23:00,4569.230005
2017-09-10T08:24:00,4570.013745
2017-09-10T08:25:00,4573.158438
2017-09-10T08:26:00,4575.395337
2017-09-10T08:27:00,4578.380005
2017-09-10T08:28:00,4579.706421
2017-09-10T08:29:00,4583.149248
2017-09-10T08:30:00,4585.012573
2017-09-10T08:31:00,4588.826489
2017-09-10T08:32:00,4589.022461
2017-09-10T08:33:00,4593.544434
2017-09-10T08:34:00,4596.875952
2017-09-10T08:35:00,4598.50887
2017-09-10T08:36:00,4600.523901
2017-09-10T08:37:00,4603.312744
2017-09-10T08:38:00,4604.051278
2017-09-10T08:39:00,4605.212073
2017-09-10T08:40:00,4606.161768
2017-09-10T08:41:00,4608.387492
2017-09-10T08:42:00,4610.10612
2017-09-10T08:43:00,4611.030762
2017-09-10T08:44:00,4613.944922
2017-09-10T08:45:00,4617.241211
2017-09-10T08:46:00,4618.32653
2017-09-10T08:47:00,4623.009505
2017-09-10T08:48:00,4626.587207
2017-09-10T08:49:00,4628.03418
2017-09-10T08:50:00,4631.290234
2017-09-10T08:51:00,4633.521582
2017-09-10T08:52:00,4636.246934
2017-09-10T08:53:00,4639.450521
2017-09-10T08:54:00,4640.013314
2017-09-10T08:55:00,4640.877539
2017-09-10T08:56:00,4645.399707
2017-09-10T08:57:00,4646.284098
2017-09-10T08:58:00,4648.113281
2017-09-10T08:59:00,4648.113281
2017-09-10T09:00:00,4651.308789
2017-09-10T09:01:00,4654.263428
2017-09-10T09:02:00,4654.263281
2017-09-10T09:03:00,4656.554492
2017-09-10T09:04:00,4659.810547
2017-09-10T09:05:00,4661.281797
2017-09-10T09:06:00,4664.353109
2017-09-10T09:07:00,4667.619507
2017-09-10T09:08:00,4671.267285
2017-09-10T09:09:00,4674.221699
2017-09-10T09:10:00,4678.241341
2017-09-10T09:11:00,4680.070313
2017-09-10T09:12:00,4680.311458
2017-09-10T09:13:00,4682.904297
2017-09-10T09:14:00,4684.713184
2017-09-10T09:15:00,4686.341309
2017-09-10T09:16:00,4688.632568
2017-09-10T09:17:00,4690.501709
2017-09-10T09:18:00,4690.923828
2017-09-10T09:19:00,4693.06416
2017-09-10T09:20:00,4694.541504
2017-09-10T09:21:00,4698.763184
2017-09-10T09:22:00,4699.034326
2017-09-10T09:23:00,4702.516309
2017-09-10T09:24:00,4704.068848
2017-09-10T09:25:00,4709.133757
2017-09-10T09:26:00,4710.239095
2017-09-10T09:27:00,4712.208887
2017-09-10T09:28:00,4717.514941
2017-09-10T09:29:00,4719.987077
2017-09-10T09:30:00,4722.499674
2017-09-10T09:31:00,4724.51237
2017-09-10T09:32:00,4725.067065
2017-09-10T09:33:00,4728.218115
2017-09-10T09:34:00,4728.308594
2017-09-10T09:35:00,4730.056885
2017-09-10T09:36:00,4730.750476
2017-09-10T09:37:00,4732.48709
2017-09-10T09:38:00,4735.2276
2017-09-10T09:39:00,4737.614103
2017-09-10T09:40:00,4741.57373
2017-09-10T09:41:00,4743.10109
2017-09-10T09:42:00,4746.306897
2017-09-10T09:43:00,4749.615405
2017-09-10T09:44:00,4750.010107
2017-09-10T09:45:00,4753.270776
2017-09-10T09:46:00,4756.592188
2017-09-10T09:47:00,4758.064355
2017-09-10T09:48:00,4761.851396
2017-09-10T09:49:00,4762.979004
2017-09-10T09:50:00,4766.430965
2017-09-10T09:51:00,4767.626978
2017-09-10T09:52:00,4768.164307
2017-09-10T09:53:00,4771.500903
2017-09-10T09:54:00,4772.611222
2017-09-10T09:55:00,4773.993172
2017-09-10T09:56:00,4775.526631
2017-09-10T09:57:00,4777.743884
2017-09-10T09:58:00,4778.655762
2017-09-10T09:59:00,4781.538232
2017-09-10T10:00:00,4785.575012
2017-09-10T10:01:00,4787.459155
2017-09-10T10:02:00,4790.278174
2017-09-10T10:03:00,4794.635254
2017-09-10T10:04:00,4798.056836
2017-09-10T10:05:00,4800.242773
2017-09-10T10:06:00,4803.233506
2017-09-10T10:07:00,4804.27242
2017-09-10T10:08:00,4804.583984
2017-09-10T10:09:00,4808.714258
2017-09-10T10:10:00,4808.804688
2017-09-10T10:11:00,4811.216797
2017-09-10T10:12:00,4813.628418
2017-09-10T10:13:00,4814.306714
2017-09-10T10:14:00,4817.080505
2017-09-10T10:15:00,4819.356445
2017-09-10T10:16:00,4822.793701
2017-09-10T10:17:00,4823.40415
2017-09-10T10:18:00,4824.341471
2017-09-10T10:19:00,4825.989746
2017-09-10T10:20:00,4829.411328
2017-09-10T10:21:00,4832.330843
2017-09-10T10:22:00,4835.131812
2017-09-10T10:23:00,4838.53125
2017-09-10T10:24:00,4843.030725
2017-09-10T10:25:00,4846.203809
2017-09-10T10:26:00,4847.008594
2017-09-10T10:27:00,4848.856641
2017-09-10T10:28:00,4850.560205
2017-09-10T10:29:00,4851.615234
2017-09-10T10:30:00,4851.07251
2017-09-10T10:31:00,4855.092847
2017-09-10T10:32:00,4857.119729
2017-09-10T10:33:00,4889.602539
2017-09-10T10:34:00,4930.604736
2017-09-10T10:35:00,4972.360352
2017-09-10T10:36:00,5012.910156
2017-09-10T10:37:00,5053.309082
2017-09-10T10:38:00,5090.693115
2017-09-10T10:39:00,5133.805176
2017-09-10T10:40:00,5163.351074
2017-09-10T10:41:00,5205.860352
2017-09-10T10:42:00,5239.023438
2017-09-10T10:43:00,5283.040527
2017-09-10T10:44:00,5332.785645
2017-09-10T10:45:00,5385.84668
2017-09-10T10:46:00,5437.400391
2017-09-10T10:47:00,5491.441895
2017-09-10T10:48:00,5540.508301
2017-09-10T10:49:00,5589.876709
2017-09-10T10:50:00,5636.380371
2017-09-10T10:51:00,5686.829102
2017-09-10T10:52:00,5732.855957
2017-09-10T10:53:00,5781.394694
2017-09-10T10:54:00,5827.069946
2017-09-10T10:55:00,5870.333008
2017-09-10T10:56:00,5883.974854
2017-09-10T10:57:00,5886.612793
2017-09-10T10:58:00,5888.874023
2017-09-10T10:59:00,5890.783285
2017-09-10T11:00:00,5892.642578
2017-09-10T11:01:00,5893.546875
2017-09-10T11:02:00,5895.657227
2017-09-10T11:03:00,5896.963867
2017-09-10T11:04:00,5899.577148
2017-09-10T11:05:00,5903.496094
2017-09-10T11:06:00,5905.606445
2017-09-10T11:07:00,5907.717122
2017-09-10T11:08:00,5909.827148
2017-09-10T11:09:00,5912.419922
2017-09-10T11:10:00,5915.856934
2017-09-10T11:11:00,5918.690723
2017-09-10T11:12:00,5922.610254
2017-09-10T11:13:00,5924.097493
2017-09-10T11:14:00,5924.499349
2017-09-10T11:15:00,5926.107178
2017-09-10T11:16:00,5927.977465
2017-09-10T11:17:00,5931.343864
2017-09-10T11:18:00,5933.253052
2017-09-10T11:19:00,5935.408875
2017-09-10T11:20:00,5936.388623
2017-09-10T11:21:00,5939.091878
2017-09-10T11:22:00,5940.247656
2017-09-10T11:23:00,5943.226094
2017-09-10T11:24:00,5944.25708
2017-09-10T11:25:00,5947.241963
2017-09-10T11:26:00,5949.206559
2017-09-10T11:27:00,5952.095569
2017-09-10T11:28:00,5956.572681
2017-09-10T11:29:00,5957.888892
2017-09-10T11:30:00,5962.670386
2017-09-10T11:31:00,5963.567456
2017-09-10T11:32:00,5965.451514
2017-09-10T11:33:00,5966.770715
2017-09-10T11:34:00,5967.803011
2017-09-10T11:35:00,5971.044043
2017-09-10T11:36:00,5973.440918
2017-09-10T11:37:00,5974.269946
2017-09-10T11:38:00,5977.073665
2017-09-10T11:39:00,5977.962891
2017-09-10T11:40:00,5980.510596
2017-09-10T11:41:00,5981.952669
2017-09-10T11:42:00,5986.103027
2017-09-10T11:43:00,5987.097861
2017-09-10T11:44:00,5990.625
2017-09-10T11:45:00,5991.966846
2017-09-10T11:46:00,5995.554834
2017-09-10T11:47:00,5997.175244
2017-09-10T11:48:00,6000.321133
2017-09-10T11:49:00,6003.139957
2017-09-10T11:50:00,6004.373047
2017-09-10T11:51:00,6005.156982
2017-09-10T11:52:00,6006.905762
2017-09-10T11:53:00,6009.558561
2017-09-10T11:54:00,6013.658887
2017-09-10T11:55:00,6015.608268
2017-09-10T11:56:00,6015.909538
2017-09-10T11:57:00,6018.814111
2017-09-10T11:58:00,6021.099453
2017-09-10T11:59:00,6022.612891
2017-09-10T12:00:00,6025.597656
2017-09-10T12:01:00,6028.130273
2017-09-10T12:02:00,6030.240674
2017-09-10T12:03:00,6033.134766
2017-09-10T12:04:00,6034.601921
2017-09-10T12:05:00,6038.380371
2017-09-10T12:06:00,6039.013721
2017-09-10T12:07:00,6045.058276
2017-09-10T12:08:00,6046.822021
2017-09-10T12:09:00,6047.485107
2017-09-10T12:10:00,6049.113281
2017-09-10T12:11:00,6051.504867
2017-09-10T12:12:00,6053.142871
2017-09-10T12:13:00,6053.966943
2017-09-10T12:14:00,6057.585498
2017-09-10T12:15:00,6059.831494
2017-09-10T12:16:00,6062.720866
2017-09-10T12:17:00,6064.308301
2017-09-10T12:18:00,6066.750342
2017-09-10T12:19:00,6069.79541
2017-09-10T12:20:00,6072.448633
2017-09-10T12:21:00,6073.835352
2017-09-10T12:22:00,6074.920801
2017-09-10T12:23:00,6078.940169
2017-09-10T12:24:00,6081.251855
2017-09-10T12:25:00,6086.376953
2017-09-10T12:26:00,6087.100586
2017-09-10T12:27:00,6089.783984
2017-09-10T12:28:00,6091.839893
2017-09-10T12:29:00,6095.270874
2017-09-10T12:30:00,6095.84375
